,0,Cluster
7635,720575940625857923,7
7636,720575940625861251,5
7637,720575940625861642,1
7638,720575940625863443,8
7639,720575940625863728,5
7640,720575940625870338,8
7641,720575940625870640,22
7642,720575940625871132,14
7643,720575940625871408,12
7644,720575940625872717,16
7645,720575940625873712,12
7646,720575940625874469,14
7647,720575940625874920,13
7648,720575940625875402,9
7649,720575940625875784,20
7650,720575940625876742,20
7651,720575940625878160,6
7652,720575940625878861,12
7653,720575940625881672,4
7654,720575940625883338,14
7655,720575940625883934,4
7656,720575940625886351,9
7657,720575940625886666,11
7658,720575940625887119,16
7659,720575940625887207,1
7660,720575940625893507,6
7661,720575940625894119,13
7662,720575940625894552,0
7663,720575940625897191,0
7664,720575940625897572,1
7665,720575940625899281,3
7666,720575940625901187,4
7667,720575940625902266,13
7668,720575940625904414,16
7669,720575940625904871,7
7670,720575940625906876,12
7671,720575940625907726,7
7672,720575940625909991,1
7673,720575940625911556,12
7674,720575940625912871,2
7675,720575940625913743,0
7676,720575940625917735,10
7677,720575940625919363,15
7678,720575940625922855,10
7679,720575940625923965,18
7680,720575940625924946,11
7681,720575940625925784,0
7682,720575940625926677,3
7683,720575940625926693,0
7684,720575940625929971,3
7685,720575940625935544,3
7686,720575940625944817,0
7687,720575940625949383,8
7688,720575940625950553,13
7689,720575940625951946,0
7690,720575940625952186,17
7691,720575940625952755,31
7692,720575940625953317,6
7693,720575940625956371,1
7694,720575940625958922,22
7695,720575940625959667,2
7696,720575940625959780,5
7697,720575940625960104,3
7698,720575940625961049,28
7699,720575940625962242,2
7700,720575940625962920,5
7701,720575940625963432,2
7702,720575940625964184,8
7703,720575940625965374,4
7704,720575940625965992,14
7705,720575940625966833,1
7706,720575940625967546,2
7707,720575940625972867,18
7708,720575940625973135,4
7709,720575940625975736,12
7710,720575940625976394,0
7711,720575940625976409,1
7712,720575940625977786,0
7713,720575940625978867,14
7714,720575940625979650,13
7715,720575940625979993,0
7716,720575940625981626,0
7717,720575940625984893,19
7718,720575940625985380,3
7719,720575940625987390,9
7720,720575940625988227,14
7721,720575940625988751,8
7722,720575940625988851,2
7723,720575940625990500,7
7724,720575940625990808,3
7725,720575940625991524,1
7726,720575940625991667,0
7727,720575940625994073,8
7728,720575940625997244,19
7729,720575940626000056,11
7730,720575940626002575,17
7731,720575940626003642,0
7732,720575940626005566,13
7733,720575940626005586,10
7734,720575940626006200,6
7735,720575940626009512,9
7736,720575940626009852,13
7737,720575940626010628,6
7738,720575940626013315,6
7739,720575940626013958,16
7740,720575940626016594,1
7741,720575940626016911,3
7742,720575940626017960,1
7743,720575940626018321,14
7744,720575940626021465,7
7745,720575940626022074,22
7746,720575940626022808,1
7747,720575940626023153,16
7748,720575940626023172,2
7749,720575940626023940,1
7750,720575940626024124,0
7751,720575940626024264,7
7752,720575940626024323,3
7753,720575940626027813,3
7754,720575940626028114,12
7755,720575940626028472,9
7756,720575940626032917,22
7757,720575940626042556,28
7758,720575940626043218,11
7759,720575940626043454,1
7760,720575940626043900,14
7761,720575940626043966,6
7762,720575940626044418,9
7763,720575940626044942,14
7764,720575940626045444,20
7765,720575940626046919,16
7766,720575940626048387,8
7767,720575940626048540,15
7768,720575940626050599,10
7769,720575940626051514,0
7770,720575940626052540,8
7771,720575940626052647,8
7772,720575940626052680,0
7773,720575940626053907,9
7774,720575940626063688,1
7775,720575940626066309,5
7776,720575940626066313,13
7777,720575940626067729,6
7778,720575940626073276,14
7779,720575940626076285,0
7780,720575940626081319,8
7781,720575940626083356,12
7782,720575940626083983,4
7783,720575940626086013,11
7784,720575940626086808,26
7785,720575940626089368,0
7786,720575940626089502,8
7787,720575940626091326,1
7788,720575940626093705,6
7789,720575940626093720,28
7790,720575940626094887,9
7791,720575940626095374,0
7792,720575940626096138,5
7793,720575940626097678,12
7794,720575940626098584,14
7795,720575940626099729,2
7796,720575940626102289,3
7797,720575940626102542,9
7798,720575940626102567,0
7799,720575940626105481,27
7800,720575940626109592,27
7801,720575940626111175,1
7802,720575940626111619,0
7803,720575940626112062,3
7804,720575940626113661,2
7805,720575940626115324,19
7806,720575940626115836,20
7807,720575940626118552,0
7808,720575940626120008,9
7809,720575940626125331,5
7810,720575940626128158,12
7811,720575940626128386,3
7812,720575940626130215,1
7813,720575940626130825,3
7814,720575940626134354,4
7815,720575940626136834,1
7816,720575940626138008,0
7817,720575940626139175,25
7818,720575940626139420,1
7819,720575940626140164,7
7820,720575940626140420,3
7821,720575940626142077,4
7822,720575940626143806,12
7823,720575940626145636,0
7824,720575940626149918,8
7825,720575940626153488,12
7826,720575940626157976,1
7827,720575940626159379,9
7828,720575940626160668,3
7829,720575940626160985,1
7830,720575940626161171,2
7831,720575940626161224,14
7832,720575940626162890,4
7833,720575940626165489,4
7834,720575940626167939,0
7835,720575940626174077,3
7836,720575940626177768,22
7837,720575940626179940,9
7838,720575940626180452,14
7839,720575940626181096,4
7840,720575940626187014,4
7841,720575940626187672,6
7842,720575940626188231,1
7843,720575940626189328,9
7844,720575940626190504,9
7845,720575940626191635,3
7846,720575940626191818,2
7847,720575940626192104,1
7848,720575940626196286,5
7849,720575940626198093,1
7850,720575940626199429,7
7851,720575940626201116,1
7852,720575940626203394,3
7853,720575940626204312,10
7854,720575940626209413,2
7855,720575940626210536,2
7856,720575940626210916,26
7857,720575940626211480,6
7858,720575940626212178,1
7859,720575940626214275,6
7860,720575940626216168,10
7861,720575940626217244,2
7862,720575940626218383,19
7863,720575940626219038,7
7864,720575940626222609,1
7865,720575940626224280,2
7866,720575940626226718,8
7867,720575940626227352,9
7868,720575940626228329,21
7869,720575940626230780,7
7870,720575940626232153,1
7871,720575940626234114,7
7872,720575940626238972,9
7873,720575940626239740,2
7874,720575940626240131,3
7875,720575940626242054,0
7876,720575940626243569,1
7877,720575940626243614,14
7878,720575940626246525,16
7879,720575940626247805,20
7880,720575940626248250,22
7881,720575940626252925,3
7882,720575940626253086,26
7883,720575940626254076,0
7884,720575940626254357,31
7885,720575940626255632,14
7886,720575940626255637,18
7887,720575940626258690,16
7888,720575940626263292,9
7889,720575940626263677,0
7890,720575940626265374,1
7891,720575940626266493,3
7892,720575940626267469,2
7893,720575940626268761,2
7894,720575940626268934,5
7895,720575940626269033,26
7896,720575940626269592,9
7897,720575940626273479,19
7898,720575940626275632,0
7899,720575940626277124,6
7900,720575940626283066,10
7901,720575940626284968,0
7902,720575940626288661,9
7903,720575940626292623,3
7904,720575940626295562,27
7905,720575940626296339,4
7906,720575940626299962,8
7907,720575940626301317,0
7908,720575940626305028,1
7909,720575940626307850,11
7910,720575940626312714,21
7911,720575940626313786,6
7912,720575940626314061,9
7913,720575940626316974,1
7914,720575940626318099,22
7915,720575940626318717,16
7916,720575940626318867,31
7917,720575940626321482,11
7918,720575940626323185,16
7919,720575940626324357,1
7920,720575940626326018,26
7921,720575940626326696,0
7922,720575940626326858,18
7923,720575940626328707,3
7924,720575940626331816,1
7925,720575940626332166,1
7926,720575940626333000,7
7927,720575940626337555,3
7928,720575940626337566,3
7929,720575940626341253,2
7930,720575940626348218,18
7931,720575940626348298,28
7932,720575940626352138,20
7933,720575940626353905,11
7934,720575940626353948,1
7935,720575940626357009,9
7936,720575940626358288,6
7937,720575940626359368,2
7938,720575940626363261,2
7939,720575940626363529,3
7940,720575940626363800,1
7941,720575940626366794,31
7942,720575940626367625,20
7943,720575940626369944,3
7944,720575940626370941,3
7945,720575940626376841,0
7946,720575940626376990,1
7947,720575940626377349,9
7948,720575940626378621,1
7949,720575940626381882,16
7950,720575940626382473,7
7951,720575940626383635,3
7952,720575940626386025,4
7953,720575940626388499,4
7954,720575940626390078,9
7955,720575940626390549,13
7956,720575940626391562,9
7957,720575940626393231,13
7958,720575940626393361,25
7959,720575940626394609,1
7960,720575940626394626,0
7961,720575940626395166,5
7962,720575940626399400,13
7963,720575940626400077,11
7964,720575940626400125,11
7965,720575940626403917,0
7966,720575940626404337,14
7967,720575940626405690,11
7968,720575940626407738,4
7969,720575940626408073,28
7970,720575940626408079,9
7971,720575940626412298,11
7972,720575940626412563,1
7973,720575940626415620,12
7974,720575940626417801,7
7975,720575940626417997,2
7976,720575940626420220,4
7977,720575940626425034,4
7978,720575940626426255,31
7979,720575940626427529,17
7980,720575940626430077,0
7981,720575940626433641,3
7982,720575940626433881,11
7983,720575940626434033,20
7984,720575940626436126,8
7985,720575940626436741,4
7986,720575940626438738,1
7987,720575940626439426,3
7988,720575940626441003,20
7989,720575940626443526,4
7990,720575940626445852,2
7991,720575940626449158,1
7992,720575940626451088,0
7993,720575940626451774,1
7994,720575940626452120,22
7995,720575940626456232,0
7996,720575940626462014,5
7997,720575940626463869,0
7998,720575940626464199,20
7999,720575940626465096,7
8000,720575940626465286,1
8001,720575940626465542,25
8002,720575940626466332,1
8003,720575940626469519,4
8004,720575940626472979,17
8005,720575940626476572,1
8006,720575940626481257,13
8007,720575940626482813,26
8008,720575940626484329,9
8009,720575940626490512,21
8010,720575940626491727,1
8011,720575940626492059,17
8012,720575940626498566,11
8013,720575940626500362,6
8014,720575940626500745,3
8015,720575940626504752,19
8016,720575940626507027,21
8017,720575940626512881,1
8018,720575940626517912,1
8019,720575940626518474,1
8020,720575940626518858,11
8021,720575940626523017,0
8022,720575940626524056,1
8023,720575940626527314,4
8024,720575940626527720,0
8025,720575940626527818,0
8026,720575940626529944,1
8027,720575940626530890,0
8028,720575940626530953,12
8029,720575940626531177,12
8030,720575940626533063,2
8031,720575940626533634,7
8032,720575940626534858,5
8033,720575940626535973,7
8034,720575940626536720,13
8035,720575940626537008,9
8036,720575940626538000,10
8037,720575940626538256,12
8038,720575940626538492,19
8039,720575940626540743,4
8040,720575940626548605,6
8041,720575940626548753,4
8042,720575940626553146,0
8043,720575940626555184,2
8044,720575940626555440,2
8045,720575940626556521,8
8046,720575940626562122,11
8047,720575940626562409,12
8048,720575940626564337,14
8049,720575940626569018,13
8050,720575940626571602,1
8051,720575940626572802,29
8052,720575940626575997,16
8053,720575940626576149,10
8054,720575940626577425,8
8055,720575940626579075,14
8056,720575940626579333,8
8057,720575940626580528,1
8058,720575940626580794,12
8059,720575940626583056,14
8060,720575940626584719,1
8061,720575940626585604,15
8062,720575940626586823,0
8063,720575940626587779,17
8064,720575940626587921,9
8065,720575940626591875,26
8066,720575940626592387,2
8067,720575940626599420,0
8068,720575940626600067,11
8069,720575940626601745,12
8070,720575940626603594,3
8071,720575940626607930,7
8072,720575940626608719,2
8073,720575940626609234,9
8074,720575940626612254,0
8075,720575940626617914,0
8076,720575940626619785,2
8077,720575940626620913,13
8078,720575940626621317,2
8079,720575940626628629,5
8080,720575940626630641,8
8081,720575940626631754,11
8082,720575940626637128,5
8083,720575940626638108,4
8084,720575940626638985,0
8085,720575940626644486,1
8086,720575940626645434,8
8087,720575940626649348,0
8088,720575940626649433,0
8089,720575940626649860,5
8090,720575940626650776,12
8091,720575940626650890,22
8092,720575940626653214,0
8093,720575940626653273,1
8094,720575940626661501,3
8095,720575940626662277,6
8096,720575940626663178,14
8097,720575940626663994,2
8098,720575940626664235,2
8099,720575940626664553,7
8100,720575940626665489,4
8101,720575940626667706,4
8102,720575940626670650,29
8103,720575940626671114,0
8104,720575940626671626,7
8105,720575940626671637,13
8106,720575940626672314,11
8107,720575940626675185,3
8108,720575940626675837,0
8109,720575940626677097,18
8110,720575940626678035,9
8111,720575940626678524,9
8112,720575940626682129,8
8113,720575940626682682,1
8114,720575940626686282,0
8115,720575940626688079,9
8116,720575940626688772,6
8117,720575940626690200,3
8118,720575940626690334,14
8119,720575940626690853,12
8120,720575940626691334,21
8121,720575940626692158,1
8122,720575940626692355,8
8123,720575940626693130,9
8124,720575940626693245,8
8125,720575940626694218,5
8126,720575940626694288,3
8127,720575940626695452,20
8128,720575940626697371,6
8129,720575940626705029,12
8130,720575940626705746,9
8131,720575940626705937,3
8132,720575940626707770,0
8133,720575940626708523,25
8134,720575940626709002,19
8135,720575940626710727,4
8136,720575940626715377,15
8137,720575940626715952,0
8138,720575940626717573,6
8139,720575940626718993,17
8140,720575940626719013,8
8141,720575940626726458,14
8142,720575940626728700,6
8143,720575940626729744,1
8144,720575940626730115,7
8145,720575940626730270,9
8146,720575940626730883,3
8147,720575940626732163,15
8148,720575940626733736,5
8149,720575940626738565,13
8150,720575940626740486,0
8151,720575940626741013,12
8152,720575940626741552,2
8153,720575940626741962,12
8154,720575940626742288,9
8155,720575940626744921,14
8156,720575940626745193,12
8157,720575940626745487,9
8158,720575940626748072,2
8159,720575940626748949,6
8160,720575940626750089,3
8161,720575940626754409,8
8162,720575940626755673,0
8163,720575940626755783,0
8164,720575940626760600,7
8165,720575940626763688,3
8166,720575940626767688,10
8167,720575940626768442,12
8168,720575940626770258,25
8169,720575940626772357,0
8170,720575940626773523,12
8171,720575940626774037,14
8172,720575940626774863,16
8173,720575940626775112,0
8174,720575940626775824,1
8175,720575940626777000,0
8176,720575940626778008,0
8177,720575940626780422,31
